지번주소,HDBSCAN_cluster_without_noise,인구밀도,총 사업체수,반경 1km 이내 불법주정차 단속 수,토지면적,공시지가(원/면적),역과의최단거리,반경 1km 이내 주차장수,위도,경도
서울특별시 광진구 능동  241-26,0,42119.4,27,30,244.6,4075000.0,717,122,37.5531673,127.0826968
서울특별시 광진구 능동  241-27,0,42119.4,27,32,166.9,4875000.0,721,121,37.5531875,127.0825476
서울특별시 광진구 능동  241-28,0,42119.4,27,36,201.7,3954000.0,782,116,37.552535,127.0823009
서울특별시 광진구 능동  241-33,0,42119.4,27,34,142.5,4985000.0,635,125,37.5535712,127.0830929
서울특별시 광진구 능동  241-34,0,42119.4,27,40,202.6,3805000.0,782,115,37.5526602,127.0821959
서울특별시 광진구 능동  241-4,0,42119.4,27,30,248.3,4075000.0,665,123,37.55322719999999,127.0828893
서울특별시 광진구 능동  241-5,0,42119.4,27,34,420.8,4925000.0,689,122,37.5528714,127.0827512
서울특별시 광진구 능동  241-6,0,42119.4,27,36,358.0,4925000.0,674,120,37.5527475,127.0826748
서울특별시 광진구 능동  241-7,0,42119.4,27,36,211.6,4777000.0,771,117,37.5527728,127.0822533
서울특별시 광진구 능동  241-8,0,42119.4,27,36,256.5,3990000.0,768,117,37.5526977,127.0823755
서울특별시 광진구 능동  241-9,0,42119.4,27,36,224.5,4075000.0,687,118,37.5526527,127.0825173
서울특별시 광진구 능동  242-1,0,42119.4,27,32,202.3,5029000.0,588,129,37.5533869,127.0835688
서울특별시 광진구 능동  242-11,0,35424.6,27,36,164.0,4341000.0,599,124,37.5530239,127.0835307
서울특별시 광진구 능동  242-13,0,35424.6,27,34,205.0,4385000.0,614,122,37.5528831,127.0835091
서울특별시 광진구 능동  242-14,0,35424.6,27,34,205.0,4385000.0,623,120,37.5529299,127.0833913
서울특별시 광진구 능동  242-15,0,35424.6,27,34,206.0,4385000.0,676,120,37.5529764,127.0832728
서울특별시 광진구 능동  242-16,0,35424.6,27,34,205.0,5117000.0,676,120,37.5530231,127.0831541
서울특별시 광진구 능동  242-18,0,35424.6,27,34,205.0,5117000.0,694,120,37.5528618,127.0830877
서울특별시 광진구 능동  242-19,0,35424.6,27,34,203.3,4875000.0,689,121,37.5527653,127.0830271
서울특별시 광진구 능동  242-4,0,42119.4,27,34,254.2,5231000.0,581,126,37.55310559999999,127.0837636
서울특별시 광진구 능동  242-6,0,42119.4,27,32,167.9,4385000.0,646,125,37.5531993,127.0834681
서울특별시 광진구 능동  242-7,0,42119.4,27,32,183.5,5117000.0,646,126,37.5532566,127.0833212
서울특별시 광진구 능동  242-9,0,35424.6,27,32,183.5,5117000.0,661,123,37.5531349,127.0832453
서울특별시 광진구 능동  243-13,0,35424.6,27,34,225.1,4985000.0,525,129,37.5531227,127.0842064
서울특별시 광진구 능동  243-15,0,35424.6,27,32,117.4,3990000.0,532,125,37.5528045,127.0841524
서울특별시 광진구 능동  243-16,0,35424.6,27,32,107.4,3990000.0,531,126,37.5527752,127.0842548
서울특별시 광진구 능동  243-17,0,35424.6,27,32,117.0,4984000.0,531,124,37.5527356,127.0843578
서울특별시 광진구 능동  243-19,0,35424.6,27,32,180.5,3946000.0,563,122,37.5526843,127.0841392
서울특별시 광진구 능동  243-2,0,35424.6,27,32,126.6,3990000.0,518,127,37.552913,127.0842224
서울특별시 광진구 능동  243-23,0,35424.6,27,34,224.1,4935000.0,583,128,37.5530076,127.0839612
서울특별시 광진구 능동  243-24,0,35424.6,27,32,201.7,4985000.0,509,129,37.5530796,127.0843746
서울특별시 광진구 능동  243-3,0,35424.6,27,35,106.1,3990000.0,517,126,37.5528879,127.0843252
서울특별시 광진구 능동  243-4,0,35424.6,27,32,117.0,4984000.0,517,126,37.5528478,127.0844281
서울특별시 광진구 능동  243-5,0,35424.6,27,32,393.4,5231000.0,557,120,37.552567,127.0841361
서울특별시 광진구 능동  244-1,0,43347.3,19,30,166.6,5127000.0,651,134,37.5539515,127.0837307
서울특별시 광진구 능동  244-11,0,43347.3,19,30,337.2,5080000.0,628,130,37.5536782,127.0835582
서울특별시 광진구 능동  244-13,0,43347.3,19,32,326.0,4927000.0,557,133,37.5534924,127.0840318
서울특별시 광진구 능동  244-14,0,43347.3,19,32,326.0,4927000.0,568,133,37.5535377,127.0839151
서울특별시 광진구 능동  244-18,0,43347.3,19,30,165.3,4935000.0,649,132,37.5538455,127.0836626
서울특별시 광진구 능동  244-19,0,43347.3,19,30,407.3,4123000.0,516,134,37.5534322,127.0845519
서울특별시 광진구 능동  244-21,0,43347.3,19,30,205.0,4927000.0,514,133,37.5532691,127.0844287
서울특별시 광진구 능동  244-22,0,43347.3,19,32,202.3,4885000.0,574,134,37.5537187,127.0843336
서울특별시 광진구 능동  244-26,0,43347.3,19,32,202.3,4123000.0,574,134,37.5536108,127.0842661
서울특별시 광진구 능동  244-27,0,43347.3,19,35,202.3,4123000.0,559,134,37.5535513,127.08442
서울특별시 광진구 능동  244-3,0,43347.3,19,30,146.1,4123000.0,648,132,37.5537894,127.0837854
서울특별시 광진구 능동  244-30,0,43347.3,19,30,199.3,4985000.0,518,134,37.5533904,127.0847284
서울특별시 광진구 능동  244-31,0,43347.3,19,30,229.1,4985000.0,506,133,37.5532985,127.0846536
서울특별시 광진구 능동  244-5,0,43347.3,19,30,200.0,4885000.0,607,134,37.5538403,127.0839982
서울특별시 광진구 능동  244-6,0,43347.3,19,30,241.3,5179000.0,528,135,37.5535113,127.0848098
서울특별시 광진구 능동  244-7,0,43347.3,19,30,204.3,4885000.0,541,135,37.5535874,127.0846715
서울특별시 광진구 능동  244-8,0,43347.3,19,32,203.0,4885000.0,559,134,37.5536594,127.0844862
서울특별시 광진구 능동  249-11,0,38942.3,26,34,370.2,4885000.0,430,128,37.5530848,127.0857656
서울특별시 광진구 능동  249-12,0,38942.3,26,32,191.1,4885000.0,443,130,37.5531861,127.0856639
서울특별시 광진구 능동  249-16,0,38942.3,26,30,166.3,3895000.0,471,130,37.5531972,127.0853214
서울특별시 광진구 능동  249-17,0,38942.3,26,30,131.6,3895000.0,458,129,37.5531369,127.0854396
서울특별시 광진구 능동  249-18,0,38942.3,26,34,137.5,3856000.0,443,129,37.553078,127.0855957
서울특별시 광진구 능동  249-20,0,38942.3,26,34,165.6,4123000.0,414,128,37.5529618,127.0858868
서울특별시 광진구 능동  249-21,0,38942.3,26,34,194.7,4871000.0,396,128,37.5529119,127.0860396
서울특별시 광진구 능동  249-22,0,38942.3,26,30,124.3,3895000.0,509,131,37.5531975,127.0849904
서울특별시 광진구 능동  249-24,0,38942.3,26,32,126.0,3895000.0,446,129,37.5531159,127.0852005
서울특별시 광진구 능동  249-25,0,38942.3,26,32,126.0,3895000.0,435,128,37.5530747,127.0853067
서울특별시 광진구 능동  249-26,0,38942.3,26,32,123.0,3895000.0,425,127,37.5530337,127.0854114
서울특별시 광진구 능동  249-27,0,38942.3,26,34,120.7,3895000.0,415,127,37.5529935,127.0855145
서울특별시 광진구 능동  249-28,0,38942.3,26,36,122.3,3895000.0,405,128,37.5529531,127.0856185
서울특별시 광진구 능동  249-3,0,38942.3,26,34,193.4,5130000.0,400,129,37.55302,127.0861035
서울특별시 광진구 능동  249-30,0,38942.3,26,32,149.1,4927000.0,406,126,37.5528304,127.0855334
서울특별시 광진구 능동  249-31,0,38942.3,26,35,127.3,4927000.0,416,127,37.5528735,127.085424
서울특별시 광진구 능동  249-32,0,38942.3,26,32,127.3,4927000.0,426,127,37.5529121,127.0853254
서울특별시 광진구 능동  249-33,0,38942.3,26,32,128.6,4927000.0,436,128,37.5529513,127.0852257
서울특별시 광진구 능동  249-34,0,38942.3,26,35,126.6,4927000.0,446,127,37.5529903,127.0851262
서울특별시 광진구 능동  249-35,0,38942.3,26,32,128.6,4927000.0,455,128,37.5530291,127.0850269
서울특별시 광진구 능동  249-36,0,38942.3,26,32,128.6,4927000.0,465,129,37.5530683,127.0849267
서울특별시 광진구 능동  249-37,0,38942.3,26,32,156.4,5080000.0,494,129,37.5531142,127.084816
서울특별시 광진구 능동  249-4,0,38942.3,26,34,218.2,4871000.0,382,126,37.5528073,127.0859664
서울특별시 광진구 능동  249-41,0,38942.3,26,34,229.1,5080000.0,370,126,37.5526959,127.0858967
서울특별시 광진구 능동  249-42,0,38942.3,26,34,284.6,4927000.0,383,126,37.5528006,127.0857976
서울특별시 광진구 능동  249-5,0,38942.3,26,34,324.3,4927000.0,394,127,37.5528439,127.0856887
서울특별시 광진구 능동  249-7,0,38942.3,26,30,134.5,4935000.0,509,131,37.5532402,127.0848823
서울특별시 광진구 능동  249-9,0,38942.3,26,34,205.6,4885000.0,414,128,37.5530689,127.0859605
서울특별시 광진구 능동  250-1,0,35424.6,27,32,283.3,5134000.0,499,127,37.5529121,127.0847136
서울특별시 광진구 능동  250-20,0,35424.6,27,32,205.3,4984000.0,484,122,37.5523937,127.084897
서울특별시 광진구 능동  250-22,0,35424.6,27,32,205.6,3990000.0,532,122,37.55260550000001,127.0846604
서울특별시 광진구 능동  250-25,0,35424.6,27,32,207.6,4935000.0,549,120,37.5525088,127.0844752
서울특별시 광진구 능동  250-3,0,35424.6,27,35,208.3,4984000.0,456,124,37.552617,127.0850535
서울특별시 광진구 능동  250-36,0,35424.6,27,32,135.1,4985000.0,440,124,37.5527766,127.0850632
서울특별시 광진구 능동  250-4,0,35424.6,27,32,402.3,5231000.0,494,121,37.5523112,127.0847749
서울특별시 광진구 능동  251-1,0,38942.3,26,32,202.6,4785000.0,396,124,37.5526138,127.0855092
서울특별시 광진구 능동  251-10,0,38942.3,26,32,92.9,5181000.0,488,120,37.5521719,127.0850068
서울특별시 광진구 능동  251-12,0,38942.3,26,32,334.5,4935000.0,454,123,37.5525233,127.0853451
서울특별시 광진구 능동  251-16,0,38942.3,26,32,101.2,4960000.0,423,121,37.5520547,127.085548
서울특별시 광진구 능동  251-17,0,38942.3,26,35,116.0,4960000.0,424,121,37.5519581,127.0854887
서울특별시 광진구 능동  251-19,0,38942.3,26,32,94.9,3915000.0,423,121,37.5520895,127.0854582
서울특별시 광진구 능동  251-2,0,38942.3,26,34,106.1,5134000.0,368,125,37.5525048,127.0858228
서울특별시 광진구 능동  251-21,0,38942.3,26,35,97.2,3915000.0,401,121,37.5522689,127.0855685
서울특별시 광진구 능동  251-22,0,38942.3,26,32,93.6,3915000.0,390,121,37.5523591,127.085624
서울특별시 광진구 능동  251-24,0,38942.3,26,34,100.5,5134000.0,375,125,37.5525421,127.0857359
서울특별시 광진구 능동  251-25,0,38942.3,26,34,103.8,5134000.0,386,124,37.5525883,127.0856222
서울특별시 광진구 능동  251-28,0,38942.3,26,32,95.5,3956000.0,401,121,37.55231759999999,127.0854546
서울특별시 광진구 능동  251-29,0,38942.3,26,32,92.9,3956000.0,412,120,37.5522287,127.0854
서울특별시 광진구 능동  251-30,0,38942.3,26,32,94.2,3956000.0,423,120,37.5521401,127.0853453
서울특별시 광진구 능동  251-36,0,38942.3,26,32,168.2,5231000.0,458,119,37.5520503,127.0849651
서울특별시 광진구 능동  251-37,0,38942.3,26,32,148.4,3990000.0,464,122,37.5524112,127.0853584
서울특별시 광진구 능동  251-39,0,38942.3,26,32,116.7,3946000.0,474,121,37.5523305,127.0853286
서울특별시 광진구 능동  251-4,0,38942.3,26,32,311.1,5231000.0,422,120,37.5519007,127.0853291
서울특별시 광진구 능동  251-41,0,38942.3,26,32,116.0,3946000.0,483,120,37.5522555,127.0852824
서울특별시 광진구 능동  251-42,0,38942.3,26,32,115.7,3946000.0,492,120,37.5521796,127.0852365
서울특별시 광진구 능동  251-46,0,38942.3,26,32,304.8,4925000.0,410,123,37.5526557,127.0853601
서울특별시 광진구 능동  252-1,0,41999.3,17,34,108.4,5153000.0,331,124,37.5523759,127.086185
서울특별시 광진구 능동  252-10,0,41999.3,17,34,95.5,4165000.0,402,121,37.552089,127.0860102
서울특별시 광진구 능동  252-11,0,41999.3,17,34,104.5,3956000.0,336,120,37.5520536,127.0861008
서울특별시 광진구 능동  252-12,0,41999.3,17,34,103.1,3956000.0,336,121,37.552017,127.086195
서울특별시 광진구 능동  252-13,0,41999.3,17,34,111.1,5208000.0,336,120,37.5519788,127.0862924
서울특별시 광진구 능동  252-15,0,41999.3,17,34,106.4,4960000.0,360,118,37.5517918,127.0861703
서울특별시 광진구 능동  252-19,0,41999.3,17,34,106.4,3623000.0,365,117,37.5517501,127.0859743
서울특별시 광진구 능동  252-2,0,41999.3,17,34,244.3,4910000.0,320,124,37.5523101,127.086285
서울특별시 광진구 능동  252-20,0,41999.3,17,34,104.5,3623000.0,361,118,37.5518346,127.0860268
서울특별시 광진구 능동  252-21,0,41999.3,17,34,109.1,3956000.0,350,120,37.5519205,127.0860803
서울특별시 광진구 능동  252-22,0,41999.3,17,34,108.4,4123000.0,416,120,37.5519603,127.0859796
서울특별시 광진구 능동  252-23,0,41999.3,17,34,103.8,3915000.0,427,119,37.5518743,127.0859263
서울특별시 광진구 능동  252-25,0,41999.3,17,32,102.5,5208000.0,374,116,37.5517055,127.0858218
서울특별시 광진구 능동  252-26,0,41999.3,17,32,102.5,5208000.0,387,117,37.5517563,127.0856936
서울특별시 광진구 능동  252-27,0,41999.3,17,32,103.1,3956000.0,422,119,37.5518406,127.0857459
서울특별시 광진구 능동  252-28,0,41999.3,17,32,101.8,3956000.0,427,119,37.5519251,127.0857987
서울특별시 광진구 능동  252-29,0,41999.3,17,34,105.1,4165000.0,416,120,37.5520104,127.085852
서울특별시 광진구 능동  252-3,0,41999.3,17,34,101.8,3915000.0,330,122,37.5522771,127.0861248
서울특별시 광진구 능동  252-30,0,41999.3,17,32,116.0,5153000.0,416,121,37.5520517,127.0857479
서울특별시 광진구 능동  252-31,0,41999.3,17,32,111.7,4910000.0,427,120,37.5519663,127.0856951
서울특별시 광진구 능동  252-32,0,41999.3,17,32,111.1,4910000.0,422,119,37.5518818,127.0856426
서울특별시 광진구 능동  252-33,0,41999.3,17,32,109.1,5208000.0,411,118,37.5517972,127.0855904
서울특별시 광진구 능동  252-35,0,41999.3,17,34,93.6,4165000.0,402,122,37.5521337,127.0858958
서울특별시 광진구 능동  252-36,0,41999.3,17,34,99.8,3956000.0,391,122,37.5522269,127.0859528
서울특별시 광진구 능동  252-37,0,41999.3,17,34,98.5,3956000.0,379,122,37.55232240000001,127.0860106
서울특별시 광진구 능동  252-39,0,41999.3,17,37,104.1,5153000.0,367,125,37.552452,127.0859836
서울특별시 광진구 능동  252-40,0,41999.3,17,34,104.5,4910000.0,379,121,37.5523571,127.0859231
서울특별시 광진구 능동  252-41,0,41999.3,17,34,107.1,4910000.0,390,121,37.5522616,127.0858647
서울특별시 광진구 능동  252-42,0,41999.3,17,34,100.5,5153000.0,402,122,37.5521681,127.0858076
서울특별시 광진구 능동  252-44,0,41999.3,17,36,265.8,5153000.0,306,124,37.5522517,127.0864274
서울특별시 광진구 능동  252-45,0,41999.3,17,34,223.5,4960000.0,320,122,37.5521203,127.0863479
서울특별시 광진구 능동  252-9,0,41999.3,17,34,100.5,3915000.0,391,122,37.5521822,127.0860671
서울특별시 광진구 능동  253-1,0,37247.2,27,34,223.5,4910000.0,366,129,37.5528727,127.08646
서울특별시 광진구 능동  253-10,0,37247.2,27,34,599.0,4960000.0,314,127,37.5525144,127.0865018
서울특별시 광진구 능동  253-11,0,37247.2,27,34,214.5,3673000.0,348,128,37.552706,127.0865939
서울특별시 광진구 능동  253-16,0,37247.2,27,32,148.1,4960000.0,274,123,37.5524293,127.087348
서울특별시 광진구 능동  253-18,0,37247.2,27,32,142.8,4910000.0,287,123,37.5525708,127.087275
서울특별시 광진구 능동  253-2,0,37247.2,27,34,314.0,4910000.0,336,126,37.5527023,127.0867391
서울특별시 광진구 능동  253-21,0,37247.2,27,34,127.6,4960000.0,273,121,37.5523026,127.0868687
서울특별시 광진구 능동  253-23,0,37247.2,27,34,224.1,5153000.0,399,130,37.55292860000001,127.0863145
서울특별시 광진구 능동  253-24,0,37247.2,27,36,221.2,4910000.0,395,127,37.5528115,127.086262
서울특별시 광진구 능동  253-25,0,37247.2,27,34,212.6,3673000.0,362,127,37.552767,127.0864508
서울특별시 광진구 능동  253-26,0,37247.2,27,34,436.1,4960000.0,333,127,37.5525822,127.0863098
서울특별시 광진구 능동  253-27,0,37247.2,27,34,220.8,4910000.0,382,127,37.55271380000001,127.0862022
서울특별시 광진구 능동  253-4,0,37247.2,27,34,641.3,4910000.0,304,123,37.5525755,127.0870643
서울특별시 광진구 능동  253-5,0,37247.2,27,32,171.6,5208000.0,274,122,37.5525206,127.0874022
서울특별시 광진구 능동  253-6,0,37247.2,27,34,448.3,4960000.0,257,122,37.5523152,127.0872073
서울특별시 광진구 능동  253-8,0,37247.2,27,34,163.3,4960000.0,259,121,37.5522414,127.0870079
서울특별시 광진구 능동  253-9,0,37247.2,27,34,676.0,4960000.0,290,123,37.5524242,127.0867327
서울특별시 광진구 능동  257-19,0,37247.2,27,30,144.8,5049000.0,246,121,37.5526612,127.0877306
서울특별시 광진구 능동  257-20,0,37247.2,27,30,126.9,4910000.0,257,120,37.5525715,127.0876831
서울특별시 광진구 능동  257-21,0,37247.2,27,30,163.0,4316000.0,255,119,37.5525465,127.087816
서울특별시 광진구 능동  257-22,0,37247.2,27,30,121.7,4405000.0,149,118,37.5524603,127.0879001
서울특별시 광진구 능동  257-23,0,37247.2,27,28,123.6,4405000.0,147,117,37.5523755,127.0879738
서울특별시 광진구 능동  257-7,0,37247.2,27,30,175.5,3697000.0,173,117,37.5522996,127.0876881
서울특별시 광진구 능동  257-8,0,37247.2,27,32,153.4,4910000.0,275,120,37.5523576,127.0875501
서울특별시 광진구 능동  258-1,0,41999.3,17,34,201.7,4910000.0,269,121,37.5521209,127.086813
서울특별시 광진구 능동  258-12,0,41999.3,17,34,94.5,4860000.0,244,117,37.5519184,127.0870398
서울특별시 광진구 능동  258-13,0,41999.3,17,34,202.3,4055000.0,270,118,37.5520049,127.0867418
서울특별시 광진구 능동  258-15,0,41999.3,17,34,201.0,4014000.0,269,118,37.5519094,127.0867231
서울특별시 광진구 능동  258-16,0,41999.3,17,34,201.3,4910000.0,327,118,37.5519834,127.0865356
서울특별시 광진구 능동  258-17,0,41999.3,17,34,201.3,4910000.0,314,119,37.5520821,127.0865975
서울특별시 광진구 능동  258-18,0,41999.3,17,34,207.3,5153000.0,284,122,37.5521833,127.0866624
서울특별시 광진구 능동  258-19,0,41999.3,17,34,258.8,4860000.0,277,117,37.5517867,127.0866944
서울특별시 광진구 능동  258-7,0,41999.3,17,36,92.9,4055000.0,253,118,37.5520001,127.0869396
서울특별시 광진구 능동  258-8,0,41999.3,17,34,92.9,4055000.0,255,117,37.5519234,127.0868927
서울특별시 광진구 능동  283-19,0,36427.3,43,34,453.9,5245000.0,479,90,37.5535607,127.0780472
서울특별시 광진구 능동  283-21,0,36427.3,43,34,318.7,5695000.0,503,89,37.5535301,127.0782217
