지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 광장동  394-16,7.631519,8.167377,3
서울특별시 광진구 광장동  394-19,7.558831,7.7228627,3
서울특별시 광진구 광장동  394-23,7.5370784,4.7539854,5
서울특별시 광진구 광장동  394-3,6.667628,4.494048,5
서울특별시 광진구 광장동  394-5,6.6523147,4.5220156,5
서울특별시 광진구 광장동  396-17,10.133771,4.6596375,5
서울특별시 광진구 광장동  396-18,10.127299,4.68531,5
서울특별시 광진구 광장동  396-4,9.090948,3.6494818,5
서울특별시 광진구 광장동  396-6,8.356053,3.9431047,5
서울특별시 광진구 광장동  396-9,10.173297,4.7224083,5
서울특별시 광진구 광장동  401-16,6.215883,4.2308655,5
서울특별시 광진구 광장동  401-17,7.204009,5.011861,5
서울특별시 광진구 광장동  413-11,9.769018,7.8937206,5
서울특별시 광진구 광장동  413-12,9.772726,7.882432,5
서울특별시 광진구 광장동  413-13,9.77641,7.891483,5
서울특별시 광진구 광장동  413-14,9.760836,7.8879237,5
서울특별시 광진구 광장동  413-15,9.796992,7.842398,5
서울특별시 광진구 광장동  413-16,9.766912,7.8929834,5
서울특별시 광진구 광장동  413-18,9.775598,7.898146,5
서울특별시 광진구 광장동  413-19,9.76636,7.9923167,5
서울특별시 광진구 광장동  413-20,7.4552226,5.1877913,5
서울특별시 광진구 광장동  413-29,9.760437,7.866826,5
서울특별시 광진구 광장동  413-9,7.5745974,5.291059,5
서울특별시 광진구 광장동  425-2,9.755225,7.8511252,5
서울특별시 광진구 광장동  445-3,6.512439,4.7820463,5
서울특별시 광진구 광장동  445-5,6.446209,4.744632,5
서울특별시 광진구 광장동  453-1,5.3479886,4.6753054,5
서울특별시 광진구 광장동  453-8,9.784435,7.8548093,5
서울특별시 광진구 광장동  457-1,9.713031,8.088356,5
서울특별시 광진구 광장동  457-17,9.764566,7.933442,5
서울특별시 광진구 광장동  457-24,9.733647,8.041427,5
서울특별시 광진구 광장동  457-25,9.748436,7.9569345,5
서울특별시 광진구 광장동  458-1,9.782786,7.890871,5
서울특별시 광진구 광장동  470-10,6.507946,5.6675444,5
서울특별시 광진구 광장동  471-6,6.4874425,5.703629,5
서울특별시 광진구 광장동  472-1,6.351142,5.2629094,5
서울특별시 광진구 광장동  484,5.33059,4.6911535,5
서울특별시 광진구 광장동  5-117,5.8719215,4.156549,5
서울특별시 광진구 광장동  515-3,6.982608,6.4414854,5
서울특별시 광진구 광장동  517-5,6.433713,5.6129484,5
서울특별시 광진구 광장동  520,6.4568477,4.445719,5
서울특별시 광진구 광장동  530-24,6.488787,5.680145,5
서울특별시 광진구 광장동  530-39,6.7766495,6.138508,5
서울특별시 광진구 광장동  530-43,6.762233,6.1537895,5
